證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,訓練年份,測試年份,使用模型,特徵選擇方法
8017,展茂         ,200512,11849,11.15,0.451374854703448,1.0136,1.7587,-0.0011502,-0.0022587,-0.00046118,-0.0039195,0.96375,113.1,102.75,10.54,4.56,-100.24,-102.07,-41.704,-1,2005,2004,2005,NaiveBayes,mutual_info
6120,輔祥         ,200512,11570,41.41,0.382646229559959,1.3739,0.56851,0.079722,0.16575,0.0833,0.068584,1.0791,163.09,134.06,9.89,3.95,27.71,37.76,-32.9872,-1,2005,2004,2005,NaiveBayes,mutual_info
5434,崇越         ,200512,11223,62.86,0.364286869499794,2.253,0.95517,0.067001,0.12552,0.065577,0.051875,0.87345,158.11,94.93,5.97,4.5,-11.08,-0.13,-18.5332,-1,2005,2004,2005,NaiveBayes,mutual_info
2101,南港         ,200512,11097,15.32,0.53234993499891,0.59288,0.40444,0.10187,0.20947,0.16139,0.14288,1.0562,71.95,25.7,6.25,14.68,30.13,47.44,74.6736,1,2005,2004,2005,NaiveBayes,mutual_info
9907,統一實       ,200512,11065,5.69,0.711656705981267,0.52734,0.50044,0.0018376,0.0042424,0.05928,0.0041118,1.3086,87.76,18.03,4.03,14.6,-49.02,-90.65,106.6784,1,2005,2004,2005,NaiveBayes,mutual_info
2103,台橡         ,200512,10971,11.38,0.871476517995847,0.75066,0.3494,0.12381,0.18129,0.12696,0.093045,0.4643,203.71,150.86,9.36,10.24,27.04,36.33,52.9877,1,2005,2004,2005,NaiveBayes,mutual_info
3260,威剛         ,200512,10929,67.33,0.328689611672229,2.0534,0.22183,0.18505,0.35418,0.049095,0.038597,0.91402,185.91,77.26,11.87,23.88,8.72,57.84,83.6477,1,2005,2004,2005,NaiveBayes,mutual_info
2526,大陸         ,200512,10915,9.56,0.974836148002758,0.49922,0.398,0.046403,0.09911,0.039542,0.085522,1.1358,121.53,37.73,2.0,6.52,-37.46,1.92,143.2008,1,2005,2004,2005,NaiveBayes,mutual_info
2387,精元         ,200512,10808,24.88,0.0759673612941356,1.746,1.3478,0.15021,0.18912,0.21736,0.17459,0.25903,315.59,249.79,6.42,3.84,30.07,21.79,-2.4518,-1,2005,2004,2005,NaiveBayes,mutual_info
2614,東森         ,200512,10787,6.9,0.587019167082772,0.48184,0.25584,0.053988,0.11776,0.095968,0.07297,1.1812,155.06,99.68,6.25,4.71,6.14,26.99,39.8551,1,2005,2004,2005,NaiveBayes,mutual_info
2345,智邦         ,200512,10785,16.15,0.41388649777336,1.3995,0.46262,-0.022729,-0.047555,-0.009216,-0.016486,1.0922,167.61,124.04,6.36,5.71,3.49,59.15,8.9164,-1,2005,2004,2005,NaiveBayes,mutual_info
1440,南紡         ,200512,10768,6.43,0.309136426466267,0.45798,0.54863,0.00069464,0.001019,0.0091508,0.0012236,0.46693,141.79,56.54,3.33,14.9,-65.08,-98.54,121.3064,1,2005,2004,2005,NaiveBayes,mutual_info
3380,明泰         ,200512,10608,23.23,0.758766265080204,1.3705,0.37061,0.11802,0.21329,0.073717,0.057666,0.80721,171.96,118.81,8.58,5.48,37.1,45.03,-1.1623,-1,2005,2004,2005,NaiveBayes,mutual_info
2504,國產         ,200512,10582,7.27,0.995215981129752,0.5326,0.51966,0.037608,0.063521,0.082429,0.061985,0.68904,116.47,78.35,6.71,3.97,72.61,69.32,101.3755,1,2005,2004,2005,NaiveBayes,mutual_info
8072,陞泰         ,200512,10491,83.64,0.186571444141369,2.168,1.6159,0.29797,0.35867,0.2956,0.26737,0.20371,578.62,492.14,6.51,6.52,25.77,35.68,23.8522,-1,2005,2004,2005,NaiveBayes,mutual_info
2495,普安         ,200512,10397,24.53,0.781145268534765,1.3375,1.6441,0.29601,0.32611,0.39257,0.40101,0.1017,919.05,783.36,3.62,9.82,-6.34,2.56,27.395,1,2005,2004,2005,NaiveBayes,mutual_info
6285,啟碁         ,200512,10381,35.01,0.195797981026732,1.1261,0.31112,0.079581,0.14042,0.042757,0.038801,0.76448,179.64,129.63,8.98,6.74,25.44,29.21,32.4193,1,2005,2004,2005,NaiveBayes,mutual_info
3049,和鑫         ,200512,10111,14.69,0.802261569764289,1.2181,0.87649,-0.032261,-0.084666,0.01367,-0.063033,1.6244,108.57,85.51,7.3,5.94,-87.65,-170.86,-33.5602,-1,2005,2004,2005,NaiveBayes,mutual_info
8240,華宏         ,200512,10064,126.06,0.424226709903306,4.1839,1.6604,0.20645,0.46499,0.23726,0.18456,1.2523,152.6,126.71,7.08,3.42,66.8,72.31,-0.88053,-1,2005,2004,2005,NaiveBayes,mutual_info
2908,特力         ,200512,10001,17.89,0.728863868051374,1.2441,0.20065,0.041587,0.10414,0.037765,0.0211,1.5041,114.61,55.05,10.62,14.77,71.97,5.95,-11.403,-1,2005,2004,2005,NaiveBayes,mutual_info
3041,揚智         ,200512,10001,34.87,0.498353582523552,2.8938,1.3761,0.10733,0.17588,0.059604,0.10398,0.63867,290.75,128.87,8.04,9.23,214.12,150.01,41.8698,1,2005,2004,2005,NaiveBayes,mutual_info
2473,思源         ,200512,9958,37.59,0.808990267199045,1.5182,4.8629,0.17412,0.19415,0.59356,0.62153,0.11504,872.2,835.67,16.47,4.39,5.98,8.14,16.813,-1,2005,2004,2005,NaiveBayes,mutual_info
3062,建漢         ,200512,9954,29.66,0.356508933481046,2.0858,0.57027,0.064533,0.11239,0.073362,0.030727,0.7416,165.72,121.94,9.51,6.62,1.23,28.77,109.0695,1,2005,2004,2005,NaiveBayes,mutual_info
2206,三陽         ,200512,9906,10.12,0.0732434344898074,0.59459,0.21763,0.04612,0.11332,0.03402,0.042039,1.4571,94.65,42.24,8.16,32.54,-24.7,4.67,101.8775,1,2005,2004,2005,NaiveBayes,mutual_info
3376,新日興       ,200512,9897,65.35,0.590991455274849,2.0473,1.4231,0.17406,0.27884,0.26303,0.19385,0.60195,224.51,202.22,12.59,3.2,154.99,169.95,90.2066,1,2005,2004,2005,NaiveBayes,mutual_info
6139,亞翔         ,200512,9701,40.69,0.19376593616661,1.3332,0.71,0.13722,0.2202,0.1547,0.11726,0.60472,324.23,246.92,5.75,5.11,9.32,5.42,0.66355,-1,2005,2004,2005,NaiveBayes,mutual_info
5483,中美晶       ,200512,9564,35.21,0.039184486647583,2.0615,2.5852,0.053635,0.086293,0.094069,0.11087,0.60891,118.68,78.05,3.68,5.17,-9.14,3.28,68.6453,1,2005,2004,2005,NaiveBayes,mutual_info
6153,嘉聯益       ,200512,9483,25.36,0.763673323663761,1.3354,0.91322,0.086956,0.14022,0.12112,0.095879,0.61251,214.65,164.44,4.56,3.16,-32.4,-32.4,-14.0379,-1,2005,2004,2005,NaiveBayes,mutual_info
2381,華宇         ,200512,9472,15.41,0.55882055050956,1.406,0.55712,-0.066572,-0.15086,-0.077621,-0.065134,1.2661,125.78,63.0,5.47,7.88,2.01,-13.57,-16.5477,-1,2005,2004,2005,NaiveBayes,mutual_info
6209,今國光       ,200512,9392,64.04,0.183842944465775,2.0578,2.1932,0.11439,0.19828,0.25207,0.22037,0.73335,304.05,227.28,3.25,4.36,-3.7,0.72,-31.3086,-1,2005,2004,2005,NaiveBayes,mutual_info
6121,新普         ,200512,9337,38.48,0.497948815018947,1.212,0.3954,0.14069,0.26273,0.11744,0.087197,0.86739,181.57,116.68,6.03,5.74,26.91,41.4,78.8981,1,2005,2004,2005,NaiveBayes,mutual_info
4906,正文         ,200512,9321,30.51,0.517845600234051,0.98994,0.44547,0.045709,0.083278,0.048874,0.03831,0.8219,152.92,104.93,5.76,4.01,-43.04,-55.21,60.7342,1,2005,2004,2005,NaiveBayes,mutual_info
2342,茂矽         ,200512,9240,14.5,0.99424301064405,1.063,0.61571,0.040988,0.06542,0.0011631,0.040034,0.5961,90.11,49.32,14.0,13.38,14473.16,-76.88,305.1034,1,2005,2004,2005,NaiveBayes,mutual_info
3024,憶聲         ,200512,9240,20.01,0.854851683090675,1.1702,0.38459,0.094551,0.14141,0.058148,0.051764,0.49563,295.76,224.1,7.58,10.64,11.57,33.71,-13.1934,-1,2005,2004,2005,NaiveBayes,mutual_info
1560,中砂         ,200512,9038,55.98,0.962403939711971,1.7885,2.525,0.070547,0.13188,0.16183,0.18622,0.86942,112.82,57.89,2.83,4.09,-9.66,12.4,99.0711,1,2005,2004,2005,NaiveBayes,mutual_info
2360,致茂         ,200512,8913,20.4,0.403501388804361,1.1944,0.84753,0.11185,0.17635,0.13152,0.1251,0.5766,180.27,124.68,4.27,4.44,-5.73,23.52,27.3529,1,2005,2004,2005,NaiveBayes,mutual_info
2340,光磊         ,200512,8906,16.36,0.934979086178052,2.0248,2.2228,-0.10477,-0.19925,-0.045704,-0.22178,0.90174,144.64,80.87,2.5,3.88,51.28,-9.28,71.088,1,2005,2004,2005,NaiveBayes,mutual_info
1313,聯成         ,200512,8881,8.5,0.479484545632482,0.60628,0.37297,0.034851,0.062262,0.02876,0.040824,0.78651,146.79,80.25,5.91,7.29,-49.46,2.62,55.8824,1,2005,2004,2005,NaiveBayes,mutual_info
5203,訊連         ,200512,8782,65.63,0.231791611663117,1.7033,2.5941,0.17065,0.19368,0.31425,0.2949,0.13498,757.8,753.56,7.72,8.17,23.55,19.53,86.5458,1,2005,2004,2005,NaiveBayes,mutual_info
2524,京城         ,200512,8726,24.44,0.705077475112789,1.6581,1.637,0.076253,0.24684,0.28247,0.24369,2.2371,133.4,5.03,0.27,51.97,-15.28,-32.66,2.9869,-1,2005,2004,2005,NaiveBayes,mutual_info
1409,新纖         ,200512,8720,6.22,0.756630700894368,0.54514,0.34905,0.0023616,0.0050878,-0.0058081,0.0032909,1.1544,109.68,61.37,5.6,8.41,-24.36,-84.0,30.2251,1,2005,2004,2005,NaiveBayes,mutual_info
1507,永大         ,200512,8688,16.31,0.962431404366634,0.86023,0.86296,0.042795,0.062611,0.067831,0.069672,0.46302,265.97,186.69,3.06,3.22,-27.85,0.39,4.6597,-1,2005,2004,2005,NaiveBayes,mutual_info
2402,毅嘉         ,200512,8668,24.45,0.535067105256157,1.4729,1.0852,-0.019951,-0.045743,-0.02745,-0.037433,1.2928,113.49,83.13,3.42,3.01,-115.35,-126.53,30.4294,1,2005,2004,2005,NaiveBayes,mutual_info
3006,晶豪科       ,200512,8427,30.49,0.115625879181259,1.1177,1.0706,0.022914,0.0301,-0.04318,0.028927,0.31358,465.87,388.91,4.29,12.01,-110.86,-89.91,-7.7074,-1,2005,2004,2005,NaiveBayes,mutual_info
1229,聯華         ,200512,8251,8.91,0.304348945636573,0.55376,1.3358,0.061649,0.079897,0.0055161,0.2105,0.29601,130.83,76.05,4.86,6.17,-39.25,28.97,52.862,1,2005,2004,2005,NaiveBayes,mutual_info
2542,興富發       ,200512,8109,10.88,0.901208092653144,0.8711,0.83628,0.054489,0.1718,0.16074,0.16492,2.1528,148.42,25.94,0.44,6.63,50.18,99.27,89.614,1,2005,2004,2005,NaiveBayes,mutual_info
9933,中鼎         ,200512,8101,9.42,0.540550425170244,0.66761,0.17575,0.029381,0.090443,0.02336,0.024599,2.0782,130.02,47.65,4.72,27.36,377.04,28.36,133.9703,1,2005,2004,2005,NaiveBayes,mutual_info
8069,元太         ,200512,8061,11.82,0.431980610856683,1.1161,0.55259,-0.015472,-0.03236,-0.0090179,-0.016062,1.0915,93.09,30.79,4.47,18.19,-105.74,-110.51,5.8376,-1,2005,2004,2005,NaiveBayes,mutual_info
8016,矽創         ,200512,8029,61.88,0.542666987436342,2.3448,1.1841,0.22072,0.32945,0.18647,0.16881,0.49261,321.4,251.38,6.75,5.77,42.03,45.59,-2.1655,-1,2005,2004,2005,NaiveBayes,mutual_info
1905,華紙         ,200512,7779,11.06,0.712414805789522,0.75392,0.96425,0.058676,0.075458,0.056658,0.10443,0.28601,344.86,221.49,4.55,6.35,-39.38,37.35,46.0217,1,2005,2004,2005,NaiveBayes,mutual_info
2029,盛餘         ,200512,7740,18.06,0.0166747129402325,0.77878,0.32027,0.095742,0.11471,0.062409,0.047275,0.19807,385.41,119.43,7.02,20.32,-61.66,-54.37,41.3068,1,2005,2004,2005,NaiveBayes,mutual_info
1716,永信         ,200512,7738,23.24,0.800920882057848,1.1661,1.6565,0.072406,0.091421,0.15744,0.13223,0.26263,268.54,179.86,1.74,4.07,-14.49,-36.01,0.43029,-1,2005,2004,2005,NaiveBayes,mutual_info
9925,新保         ,200512,7732,15.46,0.142509324923791,1.0098,1.0618,0.093198,0.14435,0.22484,0.15818,0.54888,177.12,161.63,24.31,10.99,22.53,13.51,51.0996,1,2005,2004,2005,NaiveBayes,mutual_info
5466,泰林         ,200512,7700,18.92,0.478474472902863,1.0683,2.8451,0.094224,0.12829,0.38058,0.34169,0.36153,410.83,405.24,70.53,3.95,20.34,14.11,29.9683,1,2005,2004,2005,NaiveBayes,mutual_info
6194,育富         ,200512,7583,46.89,0.256835354179634,1.9562,1.0834,0.19055,0.34044,0.21044,0.1885,0.78662,197.87,151.26,16.89,2.98,57.29,76.77,-7.9548,-1,2005,2004,2005,NaiveBayes,mutual_info
2417,圓剛         ,200512,7499,26.45,0.661764913365414,1.5149,1.4654,0.11996,0.17011,0.15097,0.16586,0.41806,339.03,288.93,5.26,7.14,-5.68,2.4,2.949,-1,2005,2004,2005,NaiveBayes,mutual_info
8299,群聯         ,200512,7409,45.9,0.169608813454314,1.3544,0.3799,0.20546,0.33346,0.096611,0.093541,0.62297,246.08,171.28,12.25,7.15,62.32,69.4,182.0697,1,2005,2004,2005,NaiveBayes,mutual_info
20062330,台積電       ,200612,1743503,52.76,0.198221794513839,2.6795,4.2894,0.21619,0.24946,0.40095,0.40015,0.15388,555.51,484.26,8.25,9.06,39.9,35.84,-2.047,-1,2006,2005,2006,NaiveBayes,mutual_info
2317,鴻海         ,200612,1201592,135.58,0.195071533284261,2.6621,0.53063,0.095535,0.20974,0.05831,0.045338,1.1954,146.44,103.35,11.34,6.36,55.34,50.73,6.8299,-1,2006,2005,2006,NaiveBayes,mutual_info
2412,中華電       ,200612,585871,43.91,0.8803378603792,1.0611,2.3002,0.097295,0.1122,0.30989,0.24328,0.15316,192.34,184.51,43.88,14.49,-2.36,-5.82,14.8713,1,2006,2005,2006,NaiveBayes,mutual_info
1303,南亞         ,200612,413960,41.58,0.471101865015748,1.2782,1.147,0.10955,0.1802,0.12171,0.17188,0.64497,212.0,145.89,5.79,6.52,52.8,24.22,69.7691,1,2006,2005,2006,NaiveBayes,mutual_info
2303,聯電         ,200612,387429,20.67,0.403969372170941,1.2611,3.281,0.088723,0.10968,0.046058,0.29123,0.23621,366.56,328.93,8.4,7.59,163.79,492.3,-14.8041,-1,2006,2005,2006,NaiveBayes,mutual_info
2002,中鋼         ,200612,382459,24.17,0.179231476423447,1.3058,0.95571,0.1131,0.16725,0.20178,0.1406,0.47876,211.55,123.11,3.72,29.05,-21.62,-10.21,38.5188,1,2006,2005,2006,NaiveBayes,mutual_info
2409,友達         ,200612,343075,36.92,0.968924996147292,1.2117,0.95401,0.015746,0.039396,0.048502,0.031059,1.502,91.29,61.93,8.56,5.84,-16.32,-41.79,44.3933,1,2006,2005,2006,NaiveBayes,mutual_info
2454,聯發科       ,200612,326321,254.2,0.40745573780262,3.6175,4.3312,0.29422,0.33439,0.41252,0.40037,0.13652,667.15,623.04,6.85,13.29,35.46,22.77,37.0692,1,2006,2005,2006,NaiveBayes,mutual_info
1301,台塑         ,200612,309477,39.74,0.844487396483448,1.1806,1.4637,0.10109,0.16043,0.071473,0.19887,0.58703,226.82,178.47,7.74,15.44,-40.47,-4.89,77.8561,1,2006,2005,2006,NaiveBayes,mutual_info
2357,華碩         ,200612,303910,303.34,0.61532509713085,7.802,1.8448,0.052843,0.13427,0.036329,0.034309,1.5408,143.52,88.05,5.56,5.71,10.67,33.24,18.5403,1,2006,2005,2006,NaiveBayes,mutual_info
1326,台化         ,200612,301097,41.48,0.376611078032737,1.1232,1.1172,0.093854,0.15431,0.093274,0.15833,0.6441,169.39,117.41,6.32,14.29,6.9,-17.73,61.4513,1,2006,2005,2006,NaiveBayes,mutual_info
2354,鴻準         ,200612,255303,251.75,0.784852427283024,5.7741,2.0844,0.10659,0.22277,0.087087,0.080424,1.09,106.63,88.57,16.91,5.31,75.97,78.2,-20.715,-1,2006,2005,2006,NaiveBayes,mutual_info
2308,台達電       ,200612,206791,77.29,0.813976926820934,3.0549,1.4468,0.12716,0.20577,0.11815,0.10769,0.61827,196.02,166.32,11.17,4.75,67.07,49.99,17.0009,1,2006,2005,2006,NaiveBayes,mutual_info
5346,力晶         ,200612,151999,18.49,0.901990808706562,1.0022,1.3676,0.12276,0.21691,0.30126,0.29633,0.7669,146.2,117.89,6.25,10.51,414.26,328.28,-25.3651,-1,2006,2005,2006,NaiveBayes,mutual_info
2325,矽品         ,200612,147853,37.46,0.702066449359676,1.6981,1.8702,0.16874,0.21179,0.21431,0.23333,0.2551,288.11,240.45,14.85,6.05,68.9,61.68,23.2248,1,2006,2005,2006,NaiveBayes,mutual_info
3481,奇美電       ,200612,137469,47.59,0.734955925430014,3.1044,1.0411,0.030895,0.078803,0.043897,0.026734,1.5507,123.42,79.08,6.84,7.76,390.84,593.72,94.4106,1,2006,2005,2006,NaiveBayes,mutual_info
2474,可成         ,200612,131905,186.62,0.542813113103551,4.0116,5.1045,0.25754,0.33498,0.45303,0.42677,0.30069,262.47,218.98,7.42,3.15,62.63,70.4,-21.5679,-1,2006,2005,2006,NaiveBayes,mutual_info
2301,光寶科       ,200612,128102,42.66,0.540105832359366,1.9208,0.54427,0.05072,0.10501,0.045651,0.037813,1.0703,154.22,117.42,7.17,4.58,-3.07,-13.35,5.3446,-1,2006,2005,2006,NaiveBayes,mutual_info
2324,仁寶         ,200612,110722,21.83,0.181980467169022,1.1532,0.21482,0.043806,0.11307,0.041544,0.022886,1.581,132.98,108.57,14.64,6.43,29.14,13.61,29.6381,1,2006,2005,2006,NaiveBayes,mutual_info
1216,統一         ,200612,109009,22.89,0.092988926870678,1.6468,0.29797,0.015186,0.048874,0.029389,0.013999,2.2184,76.65,44.18,8.81,20.43,-5.19,61.27,45.8279,1,2006,2005,2006,NaiveBayes,mutual_info
5387,茂德         ,200612,92788,13.18,0.00933251202776941,0.97774,1.4218,0.10192,0.16545,0.27531,0.24093,0.62325,155.88,113.95,5.27,7.27,2717.71,1988.65,-33.9909,-1,2006,2005,2006,NaiveBayes,mutual_info
1101,台泥         ,200612,92520,23.78,0.91502591173579,1.1143,1.1505,0.042626,0.088723,0.15449,0.1059,1.0814,218.75,170.74,10.74,8.12,-2.89,17.86,61.5643,1,2006,2005,2006,NaiveBayes,mutual_info
1102,亞泥         ,200612,78495,22.63,0.00141905820240296,0.96012,1.8221,0.067436,0.11621,0.10783,0.22917,0.72326,220.04,176.34,9.57,5.73,20.98,8.19,71.0561,1,2006,2005,2006,NaiveBayes,mutual_info
3034,聯詠         ,200612,76779,103.13,0.0303852724949177,3.5379,1.7072,0.25985,0.41374,0.202,0.19965,0.59222,222.44,185.85,7.58,4.03,11.14,11.65,-8.6396,-1,2006,2005,2006,NaiveBayes,mutual_info
2912,統一超       ,200612,72023,60.67,0.454966145002097,3.4748,0.41764,0.077634,0.21219,0.03851,0.028751,1.7332,68.16,39.14,15.23,68.5,6.01,5.29,12.8235,1,2006,2005,2006,NaiveBayes,mutual_info
2356,英業達       ,200612,65923,17.61,0.127266033325133,1.1811,0.15763,0.060269,0.15842,0.01737,0.021937,1.6285,121.71,87.46,14.82,7.02,269.02,74.47,-26.8597,-1,2006,2005,2006,NaiveBayes,mutual_info
2618,長榮航       ,200612,52505,22.51,0.488899786160604,1.89,0.87998,-0.011443,-0.034499,-0.017364,-0.017018,2.0149,101.6,66.19,2794.41,10.02,-183.53,-178.33,-0.3554,-1,2006,2005,2006,NaiveBayes,mutual_info
3227,原相         ,200612,51192,364.31,0.220310100568633,8.9467,9.4137,0.28809,0.3465,0.33523,0.36457,0.20275,522.08,478.42,6.16,8.52,102.18,136.95,-43.3889,-1,2006,2005,2006,NaiveBayes,mutual_info
1802,台玻         ,200612,45798,21.28,0.347567150448759,1.0024,1.4065,0.050786,0.068925,0.10092,0.10349,0.35716,221.1,155.95,4.66,7.18,-25.26,-15.97,40.2256,1,2006,2005,2006,NaiveBayes,mutual_info
3037,欣興         ,200612,45742,36.71,0.461231759391499,1.527,0.98339,0.091187,0.16843,0.14794,0.11861,0.8471,105.26,79.63,9.21,4.45,57.99,53.35,35.7668,1,2006,2005,2006,NaiveBayes,mutual_info
2392,正崴         ,200612,43480,83.63,0.917336040866845,2.0205,0.7202,0.064561,0.15408,0.065235,0.055557,1.3866,144.98,112.6,8.28,4.63,60.12,48.06,-31.8307,-1,2006,2005,2006,NaiveBayes,mutual_info
2609,陽明         ,200612,43048,15.62,0.715635404167474,0.83485,0.33333,0.011883,0.026456,0.013368,0.010654,1.2263,136.83,114.48,0.0,24.77,-86.44,-87.41,36.2356,1,2006,2005,2006,NaiveBayes,mutual_info
2347,聯強         ,200612,42106,26.18,0.433298977209119,1.1343,0.18447,0.054777,0.11321,0.018276,0.018691,1.0667,167.39,102.78,9.57,8.46,-6.0,-5.69,113.0252,1,2006,2005,2006,NaiveBayes,mutual_info
2401,凌陽         ,200612,40673,52.42,0.327941596973249,3.0601,1.9379,0.12038,0.16493,0.090166,0.10831,0.37008,287.17,212.74,4.82,5.77,-10.37,24.11,-21.0797,-1,2006,2005,2006,NaiveBayes,mutual_info
3367,英華達       ,200612,39666,55.67,0.999477858635892,2.1469,0.23066,0.054667,0.18216,0.023626,0.019572,2.3322,116.73,77.53,9.14,6.04,-32.29,-31.3,-20.5676,-1,2006,2005,2006,NaiveBayes,mutual_info
5522,遠雄         ,200612,38475,44.12,0.232240145961793,2.1596,1.4604,0.10767,0.24503,0.16383,0.16586,1.2757,175.42,20.77,0.74,9.3,96.35,164.29,50.9746,1,2006,2005,2006,NaiveBayes,mutual_info
2606,裕民         ,200612,38138,31.76,0.0236324666582251,1.3345,2.8847,0.17506,0.23679,0.39481,0.51179,0.35264,382.46,376.2,0.0,26.97,-35.21,-19.63,110.296,1,2006,2005,2006,NaiveBayes,mutual_info
3189,景碩         ,200612,37344,71.98,0.11080932128715,1.8334,2.35,0.22181,0.25668,0.33131,0.32902,0.15721,449.79,405.84,10.53,6.82,116.46,111.43,21.2003,1,2006,2005,2006,NaiveBayes,mutual_info
1736,喬山         ,200612,37069,180.46,0.407459507878399,5.5612,2.4724,0.17724,0.33108,0.16558,0.15075,0.86805,187.05,109.23,3.01,5.41,26.62,37.13,-59.5589,-1,2006,2005,2006,NaiveBayes,mutual_info
2448,晶電         ,200612,35581,86.95,0.208345982813347,3.629,4.9885,0.097545,0.14324,0.18321,0.19708,0.4685,310.57,217.14,3.26,2.92,117.94,93.49,48.2806,1,2006,2005,2006,NaiveBayes,mutual_info
2393,億光         ,200612,29671,72.6,0.856896327782193,2.7837,2.8337,0.1471,0.22613,0.229,0.23075,0.53723,314.02,280.09,7.92,3.94,13.24,28.54,39.876,1,2006,2005,2006,NaiveBayes,mutual_info
2449,京元電       ,200612,29662,21.23,0.0433904715669532,1.0642,1.6809,0.076065,0.12693,0.21271,0.20661,0.66869,169.5,151.38,93.15,3.83,167.15,81.94,-32.9722,-1,2006,2005,2006,NaiveBayes,mutual_info
2451,創見         ,200612,29026,68.13,0.691625145201306,2.7684,0.8783,0.19111,0.29271,0.096451,0.092872,0.53161,365.64,204.07,7.06,11.98,43.55,67.31,23.235,1,2006,2005,2006,NaiveBayes,mutual_info
2363,矽統         ,200612,28316,36.12,0.133780499994423,2.7957,6.3147,0.0087104,0.0092182,-0.05775,0.020826,0.058299,530.67,378.52,6.73,5.18,-157.66,-82.74,-42.9956,-1,2006,2005,2006,NaiveBayes,mutual_info
5371,中光電       ,200612,28229,29.73,0.685279684412687,1.1993,0.26712,0.089769,0.18966,0.065446,0.045316,1.1127,153.32,105.5,8.47,5.68,32.59,25.54,13.2862,1,2006,2005,2006,NaiveBayes,mutual_info
2006,東鋼         ,200612,26379,24.9,0.899982796432861,1.2105,0.5811,0.12298,0.20625,0.13156,0.099804,0.67707,142.57,71.74,6.03,8.02,27.51,40.69,79.1968,1,2006,2005,2006,NaiveBayes,mutual_info
9917,中保         ,200612,26182,46.35,0.75442458148825,2.2654,2.2359,0.13589,0.18824,0.21784,0.19013,0.38525,195.44,186.17,54.16,11.43,4.42,20.95,-9.7519,-1,2006,2005,2006,NaiveBayes,mutual_info
3035,智原         ,200612,25373,61.91,0.418625414302713,2.8662,3.2809,0.18078,0.21876,0.22533,0.25035,0.21006,271.09,246.7,13.18,5.25,-3.23,2.38,-1.5183,-1,2006,2005,2006,NaiveBayes,mutual_info
1440,南紡         ,200612,23821,14.23,0.805112420706954,0.96084,1.3736,0.014497,0.020294,0.029405,0.029169,0.39991,177.26,82.79,3.82,12.18,183.83,3590.02,-17.9199,-1,2006,2005,2006,NaiveBayes,mutual_info
2377,微星         ,200612,22806,19.63,0.497577011022161,0.81554,0.21407,0.028914,0.058832,0.0086688,0.015445,1.0347,158.75,96.51,6.16,6.86,-15.05,6.06,15.5374,1,2006,2005,2006,NaiveBayes,mutual_info
2015,豐興         ,200612,22276,31.2,0.742405070676942,1.3619,0.69799,0.15661,0.23337,0.12777,0.11961,0.49012,158.74,61.77,5.39,21.1,11.17,37.62,51.2821,1,2006,2005,2006,NaiveBayes,mutual_info
2385,群光         ,200612,21684,30.21,0.156501846750202,1.9668,0.35197,0.07739,0.22216,0.065606,0.04398,1.8707,138.37,88.0,5.82,5.16,61.57,138.17,44.1245,1,2006,2005,2006,NaiveBayes,mutual_info
3260,威剛         ,200612,21583,123.65,0.457308720551409,3.3555,0.38609,0.11011,0.30497,0.041048,0.035289,1.7697,139.32,61.02,10.94,19.23,15.23,25.11,-52.2038,-1,2006,2005,2006,NaiveBayes,mutual_info
2707,晶華         ,200612,21476,226.36,0.618100496094381,5.0113,4.7425,0.14584,0.26909,0.35013,0.2766,0.84511,132.22,129.57,120.84,21.59,-7.76,-7.69,-9.2198,-1,2006,2005,2006,NaiveBayes,mutual_info
9907,統一實       ,200612,21431,11.76,0.932183355047051,1.0334,0.79459,0.025982,0.056497,0.064613,0.044517,1.1745,58.09,17.57,4.66,15.41,36.43,1089.28,-1.9558,-1,2006,2005,2006,NaiveBayes,mutual_info
9945,潤泰新       ,200612,21336,24.63,0.835088235559351,1.8258,0.89304,0.065194,0.14221,0.096718,0.075815,1.1814,134.56,38.77,1.99,16.83,144.75,344.56,1.7864,-1,2006,2005,2006,NaiveBayes,mutual_info
8299,群聯         ,200612,21228,129.47,0.89542351634235,3.3003,0.75462,0.18505,0.37624,0.09255,0.086027,1.0332,187.19,123.08,10.06,7.62,89.09,81.53,-1.9618,-1,2006,2005,2006,NaiveBayes,mutual_info
2504,國產         ,200612,20785,14.64,0.582746806361791,1.0266,1.0502,0.035061,0.060493,0.07902,0.063553,0.72538,125.64,98.3,6.5,2.99,-2.62,1.18,-14.0027,-1,2006,2005,2006,NaiveBayes,mutual_info
2605,新興         ,200612,20555,27.15,0.0348657000479308,1.2369,2.6722,0.1169,0.24044,0.52717,0.55903,1.0567,135.42,90.6,0.0,16.95,-2.82,16.68,38.6372,1,2006,2005,2006,NaiveBayes,mutual_info
3311,閎暉         ,200612,19887,97.7,0.407730811355982,3.9443,1.8238,0.1564,0.31264,0.17055,0.14531,0.99895,174.87,150.17,10.48,3.95,16.98,5.49,-1.1668,-1,2006,2005,2006,NaiveBayes,mutual_info
