證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,PE_ratio,PB_ratio,PS_ratio,ROE,ROA,OPM,NPM,DE_ratio,CR,QR,ITR,RTR,OIG,NIG,profitability_score,liquidity_score,efficiency_score,growth_score,valuation_score,predicted_return,訓練年份,測試年份,使用C參數,使用gamma參數,使用epsilon參數
2477,美隆電       ,200112,7133,20.12,0.681560430470316,0.96222,0.63995,0.13891,0.2194,0.17942,0.14697,0.57946,269.14,220.79,7.19,4.61,-10.3,6.64,23.7078,1,2001,3.030120025584334,0.96222,0.63995,0.13891,0.2194,0.17942,0.14697,0.57946,269.14,220.79,7.19,4.61,-10.3,6.64,0.17117500000000002,244.96499999999997,5.9,-1.8300000000000005,0.801085,33.682431150203485,2000,2001,760.2289783999004,6.114089445511384,0.07393451225660581
1717,長興         ,200112,9587,6.61,0.402183985222485,0.40502,0.28865,0.037418,0.073032,0.07014,0.052027,0.95178,163.43,112.11,4.68,4.27,-30.99,-14.38,41.9062,1,2001,-0.45966623502546833,0.40502,0.28865,0.037418,0.073032,0.07014,0.052027,0.95178,163.43,112.11,4.68,4.27,-30.99,-14.38,0.05815424999999999,137.77,4.475,-22.685,0.346835,33.601677274009376,2000,2001,760.2289783999004,6.114089445511384,0.07393451225660581
1604,聲寶         ,200112,10035,11.23,0.396799318633144,0.94291,0.83743,0.036841,0.059394,0.0017657,0.052809,0.61216,216.79,140.38,4.07,4.11,-95.97,-62.57,32.4132,1,2001,-0.17947898640688806,0.94291,0.83743,0.036841,0.059394,0.0017657,0.052809,0.61216,216.79,140.38,4.07,4.11,-95.97,-62.57,0.037702425,178.58499999999998,4.09,-79.27,0.89017,33.34876204003114,2000,2001,760.2289783999004,6.114089445511384,0.07393451225660581
1714,和桐         ,200112,9659,13.02,0.402388332696162,1.0244,0.50524,0.041505,0.07319,0.040476,0.046452,0.76343,167.74,134.28,17.55,10.48,25.91,36.48,-8.9094,1,2001,0.35690788495318304,1.0244,0.50524,0.041505,0.07319,0.040476,0.046452,0.76343,167.74,134.28,17.55,10.48,25.91,36.48,0.05040575,151.01,14.015,31.195,0.76482,33.24569216538787,2000,2001,760.2289783999004,6.114089445511384,0.07393451225660581
3043,科風         ,200112,5426,28.65,0.577394196706649,1.7555,0.96889,0.19658,0.29133,0.17217,0.16074,0.48203,267.01,230.47,8.3,3.48,39.9,44.9,-42.7225,-1,2001,0.6380846183054651,1.7555,0.96889,0.19658,0.29133,0.17217,0.16074,0.48203,267.01,230.47,8.3,3.48,39.9,44.9,0.205205,248.74,5.890000000000001,42.4,1.362195,33.14166683441621,2000,2001,760.2289783999004,6.114089445511384,0.07393451225660581
2908,特力         ,200112,6807,11.78,0.212163205254934,0.78117,0.21815,0.079372,0.13311,0.037384,0.039204,0.67709,151.07,111.87,37.14,18.21,39.54,16.93,22.326,1,2001,0.6958062199760059,0.78117,0.21815,0.079372,0.13311,0.037384,0.039204,0.67709,151.07,111.87,37.14,18.21,39.54,16.93,0.0722675,131.47,27.675,28.235,0.49966,32.863825362415156,2000,2001,760.2289783999004,6.114089445511384,0.07393451225660581
5371,中光電       ,200112,15896,21.43,0.722922524692024,1.0249,0.38654,0.067745,0.14014,0.051897,0.052851,1.0687,261.24,195.34,4.94,5.41,27.42,81.29,-46.1036,-1,2001,0.26362405875723877,1.0249,0.38654,0.067745,0.14014,0.051897,0.052851,1.0687,261.24,195.34,4.94,5.41,27.42,81.29,0.07815824999999998,228.29000000000002,5.175000000000001,54.355000000000004,0.7057199999999999,32.523707621501224,2000,2001,760.2289783999004,6.114089445511384,0.07393451225660581
2332,友訊         ,200112,25809,27.37,0.109755050723052,1.3152,0.70614,0.054077,0.10293,0.029897,0.055255,0.90331,229.64,154.41,4.12,5.71,26.88,15.42,-42.6745,-1,2001,1.7749674594703335,1.3152,0.70614,0.054077,0.10293,0.029897,0.055255,0.90331,229.64,154.41,4.12,5.71,26.88,15.42,0.06053975,192.02499999999998,4.915,21.15,1.01067,32.423311768313894,2000,2001,760.2289783999004,6.114089445511384,0.07393451225660581
5305,敦南         ,200212,5785,10.4,0.731050829723742,0.79632,0.6545,0.055875,0.089351,0.074056,0.073437,0.59911,126.41,91.39,7.0,5.46,148.28,165.23,40.8654,1,2002,0.06294256452858099,0.79632,0.6545,0.055875,0.089351,0.074056,0.073437,0.59911,126.41,91.39,7.0,5.46,148.28,165.23,0.07317974999999999,108.9,6.23,156.755,0.72541,89.4514218459464,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1434,福懋         ,200212,22656,8.39,0.217801593712125,0.62659,0.6023,0.046988,0.084287,0.056889,0.081838,0.79379,118.26,52.35,3.69,6.81,-9.49,89.16,5.3635,-1,2002,0.09410049243942921,0.62659,0.6023,0.046988,0.084287,0.056889,0.081838,0.79379,118.26,52.35,3.69,6.81,-9.49,89.16,0.06750049999999999,85.305,5.25,39.835,0.6144449999999999,59.00018758318328,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
9933,中鼎         ,200212,10130,10.66,0.477492197726861,0.7997,0.39177,0.048969,0.099992,0.047698,0.04908,1.042,142.46,70.47,4.35,9.12,-3.96,-4.29,55.4409,1,2002,-2.484849064067381,0.7997,0.39177,0.048969,0.099992,0.047698,0.04908,1.042,142.46,70.47,4.35,9.12,-3.96,-4.29,0.061434749999999996,106.465,6.734999999999999,-4.125,0.595735,52.85298831089701,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
2312,金寶         ,200212,19286,10.29,0.984349416984452,0.74619,0.31182,0.053314,0.087399,0.052372,0.040739,0.63932,203.13,126.08,6.83,6.14,-2.67,-4.02,22.6433,-1,2002,-2.559702129279137,0.74619,0.31182,0.053314,0.087399,0.052372,0.040739,0.63932,203.13,126.08,6.83,6.14,-2.67,-4.02,0.058456,164.605,6.484999999999999,-3.3449999999999998,0.529005,34.358529065487986,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
9907,統一實       ,200212,14042,6.66,0.583533174261959,0.61781,0.63009,0.0039137,0.0095802,0.076429,0.010072,1.4479,40.37,14.88,4.4,10.98,142.79,138.52,4.2042,-1,2002,0.048079699335260614,0.61781,0.63009,0.0039137,0.0095802,0.076429,0.010072,1.4479,40.37,14.88,4.4,10.98,142.79,138.52,0.024998725,27.625,7.69,140.655,0.62395,32.69336027778733,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1907,永豐餘       ,200212,12076,5.61,0.00980225226306208,0.45573,0.32334,0.020574,0.042312,0.060776,0.030179,1.0566,125.22,88.85,5.97,3.67,74.47,66.73,59.5365,1,2002,0.08407013211344025,0.45573,0.32334,0.020574,0.042312,0.060776,0.030179,1.0566,125.22,88.85,5.97,3.67,74.47,66.73,0.03846025,107.035,4.82,70.6,0.389535,31.34866422673008,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1102,亞泥         ,200212,26906,6.46,0.939398361884535,0.37646,0.75116,0.016183,0.032687,0.050294,0.066134,1.0199,117.62,91.94,9.14,3.03,353.77,341.68,41.9505,1,2002,0.01890657920010952,0.37646,0.75116,0.016183,0.032687,0.050294,0.066134,1.0199,117.62,91.94,9.14,3.03,353.77,341.68,0.0413245,104.78,6.085,347.725,0.56381,26.4478917113276,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
2006,東鋼         ,200212,7231,5.93,0.343287890241345,0.38432,0.22677,0.013314,0.031442,0.046513,0.01855,1.3615,90.47,47.9,7.12,8.14,97.55,184.77,34.9073,1,2002,0.032093954472620256,0.38432,0.22677,0.013314,0.031442,0.046513,0.01855,1.3615,90.47,47.9,7.12,8.14,97.55,184.77,0.027454749999999997,69.185,7.630000000000001,141.16,0.305545,21.697420322695066,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1704,榮化         ,200212,5771,6.11,0.137762892519516,0.38428,0.26257,0.031094,0.060467,0.049213,0.041694,0.94465,170.8,128.25,7.56,13.51,177.29,397.17,19.9673,-1,2002,0.015383840634026133,0.38428,0.26257,0.031094,0.060467,0.049213,0.041694,0.94465,170.8,128.25,7.56,13.51,177.29,397.17,0.045617000000000005,149.525,10.535,287.23,0.323425,21.18647033409225,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1101,台泥         ,200212,26044,6.56,0.783736480083219,0.35061,0.44324,0.0017962,0.0049761,0.094154,0.0073263,1.7704,69.77,55.25,11.76,6.34,294.74,438.63,64.6341,1,2002,0.01495565735367928,0.35061,0.44324,0.0017962,0.0049761,0.094154,0.0073263,1.7704,69.77,55.25,11.76,6.34,294.74,438.63,0.027063149999999998,62.51,9.05,366.685,0.396925,17.587600130403857,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
2315,神達         ,200212,13227,7.84,0.0825927269986994,0.48878,0.22522,0.024229,0.0518,0.0008872,0.02428,1.1379,101.66,54.56,3.21,4.19,-98.67,-40.06,15.5612,-1,2002,-0.19570644522482386,0.48878,0.22522,0.024229,0.0518,0.0008872,0.02428,1.1379,101.66,54.56,3.21,4.19,-98.67,-40.06,0.02529905,78.11,3.7,-69.36500000000001,0.357,16.442055207402568,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1904,正隆         ,200212,9207,6.5,0.182227505601056,0.47101,0.38783,0.038,0.067403,0.074748,0.055495,0.77375,231.8,94.4,2.55,6.25,105.48,121.94,29.5385,-1,2002,0.053304903614032284,0.47101,0.38783,0.038,0.067403,0.074748,0.055495,0.77375,231.8,94.4,2.55,6.25,105.48,121.94,0.058911500000000006,163.10000000000002,4.4,113.71000000000001,0.42942,15.50998440011355,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
9910,豐泰         ,200212,10588,12.49,0.729513045504647,0.79402,0.2502,0.073053,0.096045,0.083724,0.055537,0.31473,213.13,145.62,9.12,21.04,17.09,12.33,27.7822,-1,2002,1.0129763979743391,0.79402,0.2502,0.073053,0.096045,0.083724,0.055537,0.31473,213.13,145.62,9.12,21.04,17.09,12.33,0.07708975000000001,179.375,15.079999999999998,14.71,0.52211,14.496894079751383,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
2606,裕民         ,200212,7429,4.55,0.894447755567393,0.32593,0.58786,0.012403,0.026133,0.074445,0.047139,1.107,140.68,115.71,0.0,18.71,-67.66,-55.99,203.0769,1,2002,-0.08126451297132546,0.32593,0.58786,0.012403,0.026133,0.074445,0.047139,1.107,140.68,115.71,0.0,18.71,-67.66,-55.99,0.040029999999999996,128.195,9.355,-61.825,0.45689500000000005,13.819268546499186,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
2526,大陸         ,200212,8729,6.17,0.895891573792568,0.33679,0.29507,0.021206,0.048209,0.047178,0.042255,1.2734,121.8,31.5,1.26,5.21,106.63,117.49,31.6045,1,2002,0.05251510722176264,0.33679,0.29507,0.021206,0.048209,0.047178,0.042255,1.2734,121.8,31.5,1.26,5.21,106.63,117.49,0.039712,76.65,3.235,112.06,0.31593,12.291886855561968,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1717,長興         ,200212,13365,9.38,0.511819919958475,0.5637,0.34974,0.05051,0.098915,0.078187,0.062241,0.95833,140.5,89.61,5.3,4.48,36.65,45.79,-2.6652,-1,2002,0.20484821566175554,0.5637,0.34974,0.05051,0.098915,0.078187,0.062241,0.95833,140.5,89.61,5.3,4.48,36.65,45.79,0.07246325,115.055,4.890000000000001,41.22,0.45672,12.1482559784109,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
2350,環電         ,200212,6781,6.34,0.552261616858355,0.50679,0.13409,0.014978,0.032832,0.025285,0.0086844,1.192,125.24,89.14,10.03,5.41,44.38,269.17,39.5899,1,2002,0.023553887790043884,0.50679,0.13409,0.014978,0.032832,0.025285,0.0086844,1.192,125.24,89.14,10.03,5.41,44.38,269.17,0.020444849999999997,107.19,7.72,156.775,0.32043999999999995,11.232751721986768,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1409,新纖         ,200212,7289,5.2,0.390004914445285,0.57778,0.41734,0.020864,0.047945,0.036452,0.034928,1.298,95.39,49.23,5.62,8.95,501.93,260.74,45.3846,1,2002,0.019943238398622234,0.57778,0.41734,0.020864,0.047945,0.036452,0.034928,1.298,95.39,49.23,5.62,8.95,501.93,260.74,0.03504725,72.31,7.285,381.33500000000004,0.49756,10.667188054932526,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1503,士電         ,200212,8856,13.18,0.489763801923447,0.74087,0.63213,0.024708,0.04402,0.061228,0.037559,0.78162,121.32,81.97,4.69,3.2,10.31,30.08,14.4917,-1,2002,0.4381648790503697,0.74087,0.63213,0.024708,0.04402,0.061228,0.037559,0.78162,121.32,81.97,4.69,3.2,10.31,30.08,0.04187875,101.645,3.9450000000000003,20.195,0.6865,9.61665011123178,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1304,台聚         ,200212,7482,5.78,0.501282913203215,0.49571,0.76253,0.00091426,0.0017296,0.029928,0.0029328,0.89182,109.7,76.64,7.65,11.15,16.56,95.85,38.2353,1,2002,0.06030255544806933,0.49571,0.76253,0.00091426,0.0017296,0.029928,0.0029328,0.89182,109.7,76.64,7.65,11.15,16.56,95.85,0.008876165,93.17,9.4,56.205,0.62912,9.581278464572245,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1714,和桐         ,200212,8704,11.86,0.0990896496818146,0.95955,0.45969,0.044578,0.078245,0.061766,0.049128,0.75524,102.72,73.37,12.89,8.12,72.46,33.71,-2.6138,-1,2002,0.3518243740188557,0.95955,0.45969,0.044578,0.078245,0.061766,0.049128,0.75524,102.72,73.37,12.89,8.12,72.46,33.71,0.05842925,88.045,10.504999999999999,53.084999999999994,0.70962,9.416709163108452,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1504,東元         ,200212,19360,7.32,0.410629090059514,0.42882,0.52967,0.0083889,0.016999,0.033141,0.020998,1.0263,121.28,66.17,3.26,4.61,248.32,138.82,16.2568,-1,2002,0.0527301537766161,0.42882,0.52967,0.0083889,0.016999,0.033141,0.020998,1.0263,121.28,66.17,3.26,4.61,248.32,138.82,0.019881725,93.725,3.935,193.57,0.479245,8.716259207072012,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
2392,正崴         ,200212,12231,25.37,0.782872072979123,0.77798,0.50138,0.080335,0.12595,0.10911,0.081168,0.56775,161.75,129.38,7.36,4.45,80.81,58.29,24.596,-1,2002,0.4352375976112953,0.77798,0.50138,0.080335,0.12595,0.10911,0.081168,0.56775,161.75,129.38,7.36,4.45,80.81,58.29,0.09914075,145.565,5.905,69.55,0.63968,8.474308990327293,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1718,中纖         ,200212,7617,4.99,0.628923938652318,0.52471,0.52306,-0.028937,-0.07308,0.04076,-0.072808,1.5255,87.61,49.18,7.16,4.9,-17.11,-7579.13,116.8337,1,2002,-0.000658386912568908,0.52471,0.52306,-0.028937,-0.07308,0.04076,-0.072808,1.5255,87.61,49.18,7.16,4.9,-17.11,-7579.13,-0.033516250000000004,68.395,6.03,-3798.12,0.5238849999999999,6.669564456452013,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
2384,勝華         ,200212,12440,13.78,0.125654587362626,0.66155,0.72795,0.01187,0.022484,0.067183,0.024738,0.89408,191.97,112.45,2.6,5.21,183647.16,241.72,29.2453,-1,2002,0.057008108319509726,0.66155,0.72795,0.01187,0.022484,0.067183,0.024738,0.89408,191.97,112.45,2.6,5.21,183647.16,241.72,0.031568750000000007,152.21,3.9050000000000002,91944.44,0.69475,6.182124093578464,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1313,聯成         ,200212,9683,8.62,0.766921667935265,0.64137,0.70888,0.037213,0.054738,0.062434,0.065524,0.47096,180.17,111.41,6.04,8.24,781.93,1364.95,16.7053,-1,2002,0.006315249638217333,0.64137,0.70888,0.037213,0.054738,0.062434,0.065524,0.47096,180.17,111.41,6.04,8.24,781.93,1364.95,0.05497725,145.79,7.140000000000001,1073.44,0.675125,5.929768732272128,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
2610,華航         ,200212,37757,15.0,0.745847484342721,0.81037,0.48031,0.019055,0.066672,0.066834,0.039518,2.499,55.71,29.54,0.0,15.2,58.99,74.75,9.1333,-1,2002,0.20066889363653656,0.81037,0.48031,0.019055,0.066672,0.066834,0.039518,2.499,55.71,29.54,0.0,15.2,58.99,74.75,0.04801975,42.625,7.6,66.87,0.64534,5.831467082599653,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
2395,研華         ,200212,17844,28.47,0.336699264391476,1.5896,0.83319,0.13942,0.22208,0.16962,0.12649,0.59285,294.48,210.29,4.88,6.77,21.89,13.05,11.556,-1,2002,2.181609028229193,1.5896,0.83319,0.13942,0.22208,0.16962,0.12649,0.59285,294.48,210.29,4.88,6.77,21.89,13.05,0.1644025,252.385,5.824999999999999,17.47,1.211395,5.530172118826696,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
2336,D 致伸       ,200212,6808,13.38,0.835220510478131,1.0396,0.4738,0.012208,0.024558,0.014475,0.011289,1.0116,127.11,95.44,11.14,3.9,9.31,-26.57,8.5949,-1,2002,-0.5035754799990771,1.0396,0.4738,0.012208,0.024558,0.014475,0.011289,1.0116,127.11,95.44,11.14,3.9,9.31,-26.57,0.0156325,111.275,7.5200000000000005,-8.629999999999999,0.7567,5.367558739059101,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
2409,友達         ,200212,81662,11.98,0.841560087468206,0.61816,0.63554,0.046625,0.077384,0.10192,0.079571,0.6597,197.7,155.73,7.25,7.95,222.62,189.75,109.5993,1,2002,0.06313570454210432,0.61816,0.63554,0.046625,0.077384,0.10192,0.079571,0.6597,197.7,155.73,7.25,7.95,222.62,189.75,0.076375,176.71499999999997,7.6,206.185,0.62685,5.1008962210730235,2001,2002,947.7666112626281,4.410529352550107,0.06813841830838412
1319,東陽         ,200312,19583,35.22,0.521202952672418,2.2419,1.6283,0.093171,0.16714,0.12651,0.13441,0.79395,107.29,77.01,9.74,4.37,30.22,102.39,3.2368,1,2003,0.34397890083036525,2.2419,1.6283,0.093171,0.16714,0.12651,0.13441,0.79395,107.29,77.01,9.74,4.37,30.22,102.39,0.13030775,92.15,7.055,66.305,1.9350999999999998,45.18663075634406,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
6282,康舒         ,200312,14030,21.17,0.882837605583053,1.2669,0.76842,0.13432,0.21323,0.13602,0.12931,0.58754,185.67,155.06,6.03,4.06,57.2,83.21,-4.9126,-1,2003,0.254416533416458,1.2669,0.76842,0.13432,0.21323,0.13602,0.12931,0.58754,185.67,155.06,6.03,4.06,57.2,83.21,0.15322000000000002,170.365,5.045,70.205,1.01766,43.02967509679722,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
5387,茂德         ,200312,45463,9.3,0.0461915563315478,0.8716,1.3901,0.0049138,0.0082427,0.033734,0.013156,0.67745,147.38,106.75,6.17,3.26,154.4,116.14,20.8602,1,2003,0.08007576993218728,0.8716,1.3901,0.0049138,0.0082427,0.033734,0.013156,0.67745,147.38,106.75,6.17,3.26,154.4,116.14,0.015011625,127.065,4.715,135.27,1.13085,41.16879041516715,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
2475,華映         ,200312,83650,11.62,0.40349114312459,1.0175,0.76247,0.0066802,0.013973,0.047902,0.010657,1.0917,142.31,122.2,9.38,4.48,14.93,134.76,3.5284,1,2003,0.08622736653140868,1.0175,0.76247,0.0066802,0.013973,0.047902,0.010657,1.0917,142.31,122.2,9.38,4.48,14.93,134.76,0.01980305,132.255,6.930000000000001,74.845,0.889985,38.86701322797119,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
2515,中工         ,200312,7535,4.42,0.593361860386109,0.37713,0.541,0.0022488,0.0055702,0.009616,0.0080049,1.477,140.65,25.57,0.56,3.08,-13.33,18.24,26.0181,1,2003,0.2423245481181717,0.37713,0.541,0.0022488,0.0055702,0.009616,0.0080049,1.477,140.65,25.57,0.56,3.08,-13.33,18.24,0.006359975,83.11,1.82,2.454999999999999,0.45906500000000006,38.45087994221944,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
1504,東元         ,200312,22674,8.51,0.896111351432604,0.50385,0.61311,0.0066921,0.013005,0.023007,0.01583,0.94328,128.5,67.04,2.94,4.51,-27.02,-28.04,-4.4653,-1,2003,-0.30349501795631306,0.50385,0.61311,0.0066921,0.013005,0.023007,0.01583,0.94328,128.5,67.04,2.94,4.51,-27.02,-28.04,0.014633524999999998,97.77000000000001,3.7249999999999996,-27.53,0.5584800000000001,38.031523264804086,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
2350,環電         ,200312,9466,8.85,0.395822228624001,0.66045,0.14532,0.035229,0.086213,0.023643,0.018967,1.4472,141.91,102.35,11.21,5.69,20.44,181.31,-6.4407,-1,2003,0.04881142767188005,0.66045,0.14532,0.035229,0.086213,0.023643,0.018967,1.4472,141.91,102.35,11.21,5.69,20.44,181.31,0.041013,122.13,8.450000000000001,100.875,0.402885,37.68557506792461,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
1402,遠東新       ,200312,59964,10.16,0.399019969034556,0.58492,0.42996,0.022221,0.05343,0.094211,0.049321,1.4045,107.45,72.02,7.4,9.79,-4.37,25.38,67.9134,1,2003,0.4003151930529869,0.58492,0.42996,0.022221,0.05343,0.094211,0.049321,1.4045,107.45,72.02,7.4,9.79,-4.37,25.38,0.054795750000000004,89.735,8.594999999999999,10.504999999999999,0.50744,37.354478985271015,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
2207,和泰         ,200312,21082,26.89,0.728386824594357,1.1351,0.2242,0.05432,0.16034,0.032149,0.032835,1.9518,103.57,87.89,28.42,5.3,36.97,55.06,77.1662,1,2003,0.4883763078754757,1.1351,0.2242,0.05432,0.16034,0.032149,0.032835,1.9518,103.57,87.89,28.42,5.3,36.97,55.06,0.069911,95.72999999999999,16.86,46.015,0.67965,37.35342978690194,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
3044,健鼎         ,200312,7745,15.72,0.613474881705262,0.84881,0.50417,0.068501,0.15761,0.11491,0.093606,1.3009,135.38,112.76,11.22,4.01,54.26,47.0,49.4911,1,2003,0.3344680779900409,0.84881,0.50417,0.068501,0.15761,0.11491,0.093606,1.3009,135.38,112.76,11.22,4.01,54.26,47.0,0.10865675,124.07,7.615,50.629999999999995,0.67649,37.12620244259976,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
1522,堤維西       ,200312,9176,31.32,0.722348514327498,1.5036,0.92444,0.055533,0.13983,0.11233,0.086561,1.5179,106.15,73.09,7.26,3.33,-26.07,-23.92,-24.8404,-1,2003,-1.309364603234306,1.5036,0.92444,0.055533,0.13983,0.11233,0.086561,1.5179,106.15,73.09,7.26,3.33,-26.07,-23.92,0.0985635,89.62,5.295,-24.995,1.21402,36.63812798263707,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
1101,台泥         ,200312,42524,10.8,0.721753273499297,0.57909,0.61329,0.011649,0.030245,0.17674,0.037093,1.5964,95.36,73.93,16.28,7.04,127.85,25.57,32.5926,1,2003,0.42236994828431956,0.57909,0.61329,0.011649,0.030245,0.17674,0.037093,1.5964,95.36,73.93,16.28,7.04,127.85,25.57,0.06393175,84.64500000000001,11.66,76.71,0.59619,34.9244754551366,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
1434,福懋         ,200312,22701,8.84,0.800820286951535,0.66717,0.58427,0.039524,0.074882,0.048686,0.066284,0.89459,166.84,88.98,3.75,7.78,-4.31,-8.82,21.4932,1,2003,-1.0022676873319372,0.66717,0.58427,0.039524,0.074882,0.048686,0.066284,0.89459,166.84,88.98,3.75,7.78,-4.31,-8.82,0.057344000000000006,127.91,5.765000000000001,-6.5649999999999995,0.62572,34.814506866375524,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
2349,錸德         ,200312,44043,19.71,0.720165802516526,0.67362,1.4366,0.011948,0.020217,0.1275,0.046266,0.69209,146.4,104.29,4.26,3.61,294.22,122.74,-41.1466,-1,2003,0.16058334560385087,0.67362,1.4366,0.011948,0.020217,0.1275,0.046266,0.69209,146.4,104.29,4.26,3.61,294.22,122.74,0.05148275,125.345,3.9349999999999996,208.48000000000002,1.05511,34.65745885789421,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
1605,華新         ,200312,34293,7.93,0.433260561007948,0.47485,0.56602,0.0037329,0.0057797,0.045977,0.0071542,0.54831,155.59,97.36,6.11,8.92,164.57,-66.27,64.691,1,2003,-0.1196619906392333,0.47485,0.56602,0.0037329,0.0057797,0.045977,0.0071542,0.54831,155.59,97.36,6.11,8.92,164.57,-66.27,0.01566095,126.475,7.515000000000001,49.15,0.520435,34.56931567270248,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
1216,統一         ,200312,47361,8.95,0.0547917899197324,0.71772,0.48721,0.024342,0.061263,0.0040143,0.047371,1.5167,81.1,51.09,8.71,9.83,-45.46,167.22,24.1341,1,2003,0.05352230562419384,0.71772,0.48721,0.024342,0.061263,0.0040143,0.047371,1.5167,81.1,51.09,8.71,9.83,-45.46,167.22,0.034247575,66.095,9.27,60.879999999999995,0.602465,34.19693255957968,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
2908,特力         ,200312,7822,13.55,0.394534684233034,1.0052,0.25111,0.017116,0.035269,0.0017089,0.0093542,1.0606,206.25,174.84,31.46,7.19,-92.75,-79.04,-1.107,-1,2003,-0.17143218840374733,1.0052,0.25111,0.017116,0.035269,0.0017089,0.0093542,1.0606,206.25,174.84,31.46,7.19,-92.75,-79.04,0.015862025000000002,190.54500000000002,19.325,-85.89500000000001,0.628155,33.89716866817325,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
2337,旺宏         ,200312,34112,9.99,0.470624715606541,1.5045,2.5164,-0.14268,-0.28173,-0.43489,-0.47127,0.97457,112.56,78.19,4.51,6.31,-17.08,27.82,-6.5065,-1,2003,0.3590941639434161,1.5045,2.5164,-0.14268,-0.28173,-0.43489,-0.47127,0.97457,112.56,78.19,4.51,6.31,-17.08,27.82,-0.3326425,95.375,5.41,5.370000000000001,2.01045,33.80329525188533,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
1440,南紡         ,200312,15084,8.5,0.987974701230832,0.68604,0.92492,0.029814,0.048746,0.046777,0.065861,0.635,215.87,47.01,2.14,12.52,27.75,20.39,13.6471,1,2003,0.4168709947586564,0.68604,0.92492,0.029814,0.048746,0.046777,0.065861,0.635,215.87,47.01,2.14,12.52,27.75,20.39,0.047799499999999995,131.44,7.33,24.07,0.80548,33.57992221529535,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
2106,建大         ,200312,10548,15.85,0.326042170922791,1.0326,0.60427,0.067519,0.13635,0.086904,0.079146,1.0195,156.61,107.79,4.76,4.72,-10.99,-2.37,-1.2618,-1,2003,-6.687766534922589,1.0326,0.60427,0.067519,0.13635,0.086904,0.079146,1.0195,156.61,107.79,4.76,4.72,-10.99,-2.37,0.09247975,132.20000000000002,4.74,-6.68,0.818435,32.90453422570574,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
