證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,PE_ratio,PB_ratio,PS_ratio,ROE,ROA,OPM,NPM,DE_ratio,CR,QR,ITR,RTR,OIG,NIG,profitability_score,liquidity_score,efficiency_score,growth_score,valuation_score,predicted_return,訓練年份,測試年份,使用C參數,使用gamma參數,使用epsilon參數,排名
2354,鴻準         ,200112,7905,14.29,0.024434016050374,1.0021,0.1067,0.038722,0.10533,0.0078081,0.011211,1.7201,138.51,131.81,20.06,4.1,-26.45,-56.25,-13.7159,-1,2001,-0.2540444489607902,1.0021,0.1067,0.038722,0.10533,0.0078081,0.011211,1.7201,138.51,131.81,20.06,4.1,-26.45,-56.25,0.040767775,135.16,12.079999999999998,-41.35,0.5544,36.33083834597127,2000,2001,793.2836473940445,6.7957922634095995,0.1013672907400072,20
2474,可成         ,200112,6173,9.53,0.0365630180484529,0.35075,0.96457,0.095907,0.10992,0.26223,0.30217,0.14614,417.44,354.98,4.07,3.0,-26.54,20.97,0.3148,1,2001,0.454458728924238,0.35075,0.96457,0.095907,0.10992,0.26223,0.30217,0.14614,417.44,354.98,4.07,3.0,-26.54,20.97,0.19255675,386.21000000000004,3.535,-2.785,0.65766,35.7971122043228,2000,2001,793.2836473940445,6.7957922634095995,0.1013672907400072,21
2407,欣煜         ,200112,9717,26.47,0.684096066962009,1.4042,0.41179,0.055298,0.10748,0.032456,0.03308,0.94366,180.54,128.26,12.81,5.71,-3.91,14.38,-76.3884,-1,2001,1.8407509151077248,1.4042,0.41179,0.055298,0.10748,0.032456,0.03308,0.94366,180.54,128.26,12.81,5.71,-3.91,14.38,0.057078500000000004,154.39999999999998,9.26,5.235,0.9079949999999999,35.30811177471064,2000,2001,793.2836473940445,6.7957922634095995,0.1013672907400072,22
2397,友通         ,200112,5037,21.22,0.789073514938958,0.85565,0.4612,0.087808,0.12209,0.048536,0.06582,0.39039,324.98,270.8,9.43,6.81,2.69,25.46,-62.2526,-1,2001,0.8334642249228504,0.85565,0.4612,0.087808,0.12209,0.048536,0.06582,0.39039,324.98,270.8,9.43,6.81,2.69,25.46,0.0810635,297.89,8.12,14.075000000000001,0.658425,35.18085821361937,2000,2001,793.2836473940445,6.7957922634095995,0.1013672907400072,23
2360,致茂         ,200112,6138,11.5,0.809203851293793,0.71651,0.93954,0.065954,0.094349,0.09675,0.1237,0.43054,258.7,177.47,3.51,3.26,-12.17,-12.16,-12.5217,-1,2001,-0.945723761983862,0.71651,0.93954,0.065954,0.094349,0.09675,0.1237,0.43054,258.7,177.47,3.51,3.26,-12.17,-12.16,0.09518825,218.08499999999998,3.385,-12.165,0.828025,35.03209456750056,2000,2001,793.2836473940445,6.7957922634095995,0.1013672907400072,24
1520,D 復盛       ,200112,18883,18.54,0.696432989006095,0.98775,0.67615,0.15312,0.3331,0.15258,0.2367,1.1755,118.0,70.17,3.66,5.34,11.3,82.04,7.1197,1,2001,0.22598732050234857,0.98775,0.67615,0.15312,0.3331,0.15258,0.2367,1.1755,118.0,70.17,3.66,5.34,11.3,82.04,0.21887500000000001,94.08500000000001,4.5,46.67,0.83195,34.70953467914279,2000,2001,793.2836473940445,6.7957922634095995,0.1013672907400072,25
2492,華新科       ,200112,11571,30.2,0.0773468081126768,1.1277,1.7497,-0.014802,-0.022923,-0.067075,-0.036495,0.54863,161.44,112.08,2.51,2.64,-126.37,-117.11,-59.5364,-1,2001,-0.25787721166319877,1.1277,1.7497,-0.014802,-0.022923,-0.067075,-0.036495,0.54863,161.44,112.08,2.51,2.64,-126.37,-117.11,-0.03532375,136.76,2.575,-121.74000000000001,1.4386999999999999,34.43738274765248,2000,2001,793.2836473940445,6.7957922634095995,0.1013672907400072,26
2331,精英         ,200112,60011,77.93,0.367652918437877,2.4149,0.64817,0.10428,0.25741,0.08028,0.071362,1.4684,135.86,96.07,11.95,4.35,85.7,114.52,-57.5516,-1,2001,0.680492484452563,2.4149,0.64817,0.10428,0.25741,0.08028,0.071362,1.4684,135.86,96.07,11.95,4.35,85.7,114.52,0.128333,115.965,8.149999999999999,100.11,1.5315349999999999,34.37898257754675,2000,2001,793.2836473940445,6.7957922634095995,0.1013672907400072,27
3026,禾伸堂       ,200112,9058,30.45,0.685535708747537,1.3193,0.93348,0.069711,0.10206,0.10354,0.072205,0.46403,308.02,201.82,4.36,3.92,-61.12,-66.84,-32.775,-1,2001,-0.45556553643874226,1.3193,0.93348,0.069711,0.10206,0.10354,0.072205,0.46403,308.02,201.82,4.36,3.92,-61.12,-66.84,0.086879,254.92,4.140000000000001,-63.980000000000004,1.12639,33.80277752617931,2000,2001,793.2836473940445,6.7957922634095995,0.1013672907400072,28
2450,神腦         ,200112,6592,20.75,0.665987216411111,1.5201,0.26847,0.13854,0.2202,0.061656,0.038888,0.58948,240.81,150.19,12.03,8.94,166.9,189.55,-14.4096,-1,2001,0.10946979630984016,1.5201,0.26847,0.13854,0.2202,0.061656,0.038888,0.58948,240.81,150.19,12.03,8.94,166.9,189.55,0.11482099999999999,195.5,10.485,178.22500000000002,0.894285,33.69145267255366,2000,2001,793.2836473940445,6.7957922634095995,0.1013672907400072,29
2386,國電         ,200112,37723,102.1,0.104846247115757,3.316,1.2334,0.14507,0.24989,0.083833,0.092933,0.72255,173.93,128.01,9.3,5.49,75.54,75.19,-6.0823,1,2001,1.3578933188204108,3.316,1.2334,0.14507,0.24989,0.083833,0.092933,0.72255,173.93,128.01,9.3,5.49,75.54,75.19,0.1429315,150.97,7.3950000000000005,75.36500000000001,2.2747,33.28639934824352,2000,2001,793.2836473940445,6.7957922634095995,0.1013672907400072,30
1434,福懋         ,200212,22656,8.39,0.217801593712125,0.62659,0.6023,0.046988,0.084287,0.056889,0.081838,0.79379,118.26,52.35,3.69,6.81,-9.49,89.16,5.3635,-1,2002,0.09410049243942921,0.62659,0.6023,0.046988,0.084287,0.056889,0.081838,0.79379,118.26,52.35,3.69,6.81,-9.49,89.16,0.06750049999999999,85.305,5.25,39.835,0.6144449999999999,104.98676423575773,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,1
5305,敦南         ,200212,5785,10.4,0.731050829723742,0.79632,0.6545,0.055875,0.089351,0.074056,0.073437,0.59911,126.41,91.39,7.0,5.46,148.28,165.23,40.8654,1,2002,0.06294256452858099,0.79632,0.6545,0.055875,0.089351,0.074056,0.073437,0.59911,126.41,91.39,7.0,5.46,148.28,165.23,0.07317974999999999,108.9,6.23,156.755,0.72541,100.42392226722453,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,2
9933,中鼎         ,200212,10130,10.66,0.477492197726861,0.7997,0.39177,0.048969,0.099992,0.047698,0.04908,1.042,142.46,70.47,4.35,9.12,-3.96,-4.29,55.4409,1,2002,-2.484849064067381,0.7997,0.39177,0.048969,0.099992,0.047698,0.04908,1.042,142.46,70.47,4.35,9.12,-3.96,-4.29,0.061434749999999996,106.465,6.734999999999999,-4.125,0.595735,45.80732259029479,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,3
2312,金寶         ,200212,19286,10.29,0.984349416984452,0.74619,0.31182,0.053314,0.087399,0.052372,0.040739,0.63932,203.13,126.08,6.83,6.14,-2.67,-4.02,22.6433,-1,2002,-2.559702129279137,0.74619,0.31182,0.053314,0.087399,0.052372,0.040739,0.63932,203.13,126.08,6.83,6.14,-2.67,-4.02,0.058456,164.605,6.484999999999999,-3.3449999999999998,0.529005,45.781082008474314,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,4
2409,友達         ,200212,81662,11.98,0.841560087468206,0.61816,0.63554,0.046625,0.077384,0.10192,0.079571,0.6597,197.7,155.73,7.25,7.95,222.62,189.75,109.5993,1,2002,0.06313570454210432,0.61816,0.63554,0.046625,0.077384,0.10192,0.079571,0.6597,197.7,155.73,7.25,7.95,222.62,189.75,0.076375,176.71499999999997,7.6,206.185,0.62685,38.889851545433004,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,5
1907,永豐餘       ,200212,12076,5.61,0.00980225226306208,0.45573,0.32334,0.020574,0.042312,0.060776,0.030179,1.0566,125.22,88.85,5.97,3.67,74.47,66.73,59.5365,1,2002,0.08407013211344025,0.45573,0.32334,0.020574,0.042312,0.060776,0.030179,1.0566,125.22,88.85,5.97,3.67,74.47,66.73,0.03846025,107.035,4.82,70.6,0.389535,28.77443461477991,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,6
1326,台化         ,200212,153844,16.09,0.142187159290504,0.68849,0.7743,0.059297,0.1123,0.10187,0.12631,0.8939,203.26,103.61,3.92,13.34,131.16,138.04,74.1454,1,2002,0.11656041642596048,0.68849,0.7743,0.059297,0.1123,0.10187,0.12631,0.8939,203.26,103.61,3.92,13.34,131.16,138.04,0.09994425000000001,153.435,8.629999999999999,134.6,0.731395,27.293286953244706,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,7
1301,台塑         ,200212,206783,21.39,0.652451072968615,1.0005,1.2702,0.05515,0.10213,0.097002,0.12967,0.85192,195.38,114.76,6.25,14.9,192.01,47.61,33.6138,1,2002,0.4492753528822653,1.0005,1.2702,0.05515,0.10213,0.097002,0.12967,0.85192,195.38,114.76,6.25,14.9,192.01,47.61,0.095988,155.07,10.575,119.81,1.1353499999999999,23.82456150641634,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,8
1503,士電         ,200212,8856,13.18,0.489763801923447,0.74087,0.63213,0.024708,0.04402,0.061228,0.037559,0.78162,121.32,81.97,4.69,3.2,10.31,30.08,14.4917,-1,2002,0.4381648790503697,0.74087,0.63213,0.024708,0.04402,0.061228,0.037559,0.78162,121.32,81.97,4.69,3.2,10.31,30.08,0.04187875,101.645,3.9450000000000003,20.195,0.6865,21.50851378061724,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,9
1704,榮化         ,200212,5771,6.11,0.137762892519516,0.38428,0.26257,0.031094,0.060467,0.049213,0.041694,0.94465,170.8,128.25,7.56,13.51,177.29,397.17,19.9673,-1,2002,0.015383840634026133,0.38428,0.26257,0.031094,0.060467,0.049213,0.041694,0.94465,170.8,128.25,7.56,13.51,177.29,397.17,0.045617000000000005,149.525,10.535,287.23,0.323425,17.30206054796412,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,10
2315,神達         ,200212,13227,7.84,0.0825927269986994,0.48878,0.22522,0.024229,0.0518,0.0008872,0.02428,1.1379,101.66,54.56,3.21,4.19,-98.67,-40.06,15.5612,-1,2002,-0.19570644522482386,0.48878,0.22522,0.024229,0.0518,0.0008872,0.02428,1.1379,101.66,54.56,3.21,4.19,-98.67,-40.06,0.02529905,78.11,3.7,-69.36500000000001,0.357,17.26105369000809,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,11
2336,D 致伸       ,200212,6808,13.38,0.835220510478131,1.0396,0.4738,0.012208,0.024558,0.014475,0.011289,1.0116,127.11,95.44,11.14,3.9,9.31,-26.57,8.5949,-1,2002,-0.5035754799990771,1.0396,0.4738,0.012208,0.024558,0.014475,0.011289,1.0116,127.11,95.44,11.14,3.9,9.31,-26.57,0.0156325,111.275,7.5200000000000005,-8.629999999999999,0.7567,15.994849977808798,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,12
1717,長興         ,200212,13365,9.38,0.511819919958475,0.5637,0.34974,0.05051,0.098915,0.078187,0.062241,0.95833,140.5,89.61,5.3,4.48,36.65,45.79,-2.6652,-1,2002,0.20484821566175554,0.5637,0.34974,0.05051,0.098915,0.078187,0.062241,0.95833,140.5,89.61,5.3,4.48,36.65,45.79,0.07246325,115.055,4.890000000000001,41.22,0.45672,15.709760952929656,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,13
9910,豐泰         ,200212,10588,12.49,0.729513045504647,0.79402,0.2502,0.073053,0.096045,0.083724,0.055537,0.31473,213.13,145.62,9.12,21.04,17.09,12.33,27.7822,-1,2002,1.0129763979743391,0.79402,0.2502,0.073053,0.096045,0.083724,0.055537,0.31473,213.13,145.62,9.12,21.04,17.09,12.33,0.07708975000000001,179.375,15.079999999999998,14.71,0.52211,14.939900036328421,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,14
1723,中碳         ,200212,6463,15.93,0.327754960493407,1.1063,1.0571,0.12334,0.21576,0.2002,0.20622,0.74938,166.54,157.13,16.47,14.92,18.26,9.11,35.3421,1,2002,1.7486276895029982,1.1063,1.0571,0.12334,0.21576,0.2002,0.20622,0.74938,166.54,157.13,16.47,14.92,18.26,9.11,0.18638,161.83499999999998,15.695,13.685,1.0817,13.207163894635165,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,15
1904,正隆         ,200212,9207,6.5,0.182227505601056,0.47101,0.38783,0.038,0.067403,0.074748,0.055495,0.77375,231.8,94.4,2.55,6.25,105.48,121.94,29.5385,-1,2002,0.053304903614032284,0.47101,0.38783,0.038,0.067403,0.074748,0.055495,0.77375,231.8,94.4,2.55,6.25,105.48,121.94,0.058911500000000006,163.10000000000002,4.4,113.71000000000001,0.42942,13.003947950578734,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,16
2526,大陸         ,200212,8729,6.17,0.895891573792568,0.33679,0.29507,0.021206,0.048209,0.047178,0.042255,1.2734,121.8,31.5,1.26,5.21,106.63,117.49,31.6045,1,2002,0.05251510722176264,0.33679,0.29507,0.021206,0.048209,0.047178,0.042255,1.2734,121.8,31.5,1.26,5.21,106.63,117.49,0.039712,76.65,3.235,112.06,0.31593,12.771486356202981,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,17
1103,嘉泥         ,200212,10249,12.87,0.224277070664514,0.72712,0.79346,0.010195,0.026373,0.11753,0.04276,1.5868,130.92,100.14,2.24,4.35,10.64,199.97,36.519,1,2002,0.06435965362624567,0.72712,0.79346,0.010195,0.026373,0.11753,0.04276,1.5868,130.92,100.14,2.24,4.35,10.64,199.97,0.0492145,115.53,3.295,105.305,0.76029,11.17348707721256,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,18
9907,統一實       ,200212,14042,6.66,0.583533174261959,0.61781,0.63009,0.0039137,0.0095802,0.076429,0.010072,1.4479,40.37,14.88,4.4,10.98,142.79,138.52,4.2042,-1,2002,0.048079699335260614,0.61781,0.63009,0.0039137,0.0095802,0.076429,0.010072,1.4479,40.37,14.88,4.4,10.98,142.79,138.52,0.024998725,27.625,7.69,140.655,0.62395,10.70364124738034,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,19
1726,永記         ,200212,6984,28.54,0.646477432425814,1.1457,0.87278,0.093523,0.12723,0.14311,0.096904,0.36038,353.06,241.94,4.06,4.42,20.4,-6.55,-6.2369,-1,2002,-4.357252573626347,1.1457,0.87278,0.093523,0.12723,0.14311,0.096904,0.36038,353.06,241.94,4.06,4.42,20.4,-6.55,0.11519175,297.5,4.24,6.924999999999999,1.00924,9.75643540389203,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,20
2606,裕民         ,200212,7429,4.55,0.894447755567393,0.32593,0.58786,0.012403,0.026133,0.074445,0.047139,1.107,140.68,115.71,0.0,18.71,-67.66,-55.99,203.0769,1,2002,-0.08126451297132546,0.32593,0.58786,0.012403,0.026133,0.074445,0.047139,1.107,140.68,115.71,0.0,18.71,-67.66,-55.99,0.040029999999999996,128.195,9.355,-61.825,0.45689500000000005,8.832600750340447,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,21
1102,亞泥         ,200212,26906,6.46,0.939398361884535,0.37646,0.75116,0.016183,0.032687,0.050294,0.066134,1.0199,117.62,91.94,9.14,3.03,353.77,341.68,41.9505,1,2002,0.01890657920010952,0.37646,0.75116,0.016183,0.032687,0.050294,0.066134,1.0199,117.62,91.94,9.14,3.03,353.77,341.68,0.0413245,104.78,6.085,347.725,0.56381,8.395267864945907,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,22
2350,環電         ,200212,6781,6.34,0.552261616858355,0.50679,0.13409,0.014978,0.032832,0.025285,0.0086844,1.192,125.24,89.14,10.03,5.41,44.38,269.17,39.5899,1,2002,0.023553887790043884,0.50679,0.13409,0.014978,0.032832,0.025285,0.0086844,1.192,125.24,89.14,10.03,5.41,44.38,269.17,0.020444849999999997,107.19,7.72,156.775,0.32043999999999995,5.946968090085072,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,23
2395,研華         ,200212,17844,28.47,0.336699264391476,1.5896,0.83319,0.13942,0.22208,0.16962,0.12649,0.59285,294.48,210.29,4.88,6.77,21.89,13.05,11.556,-1,2002,2.181609028229193,1.5896,0.83319,0.13942,0.22208,0.16962,0.12649,0.59285,294.48,210.29,4.88,6.77,21.89,13.05,0.1644025,252.385,5.824999999999999,17.47,1.211395,5.26252691510237,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,24
1311,福聚         ,200212,7278,16.83,0.917493832416117,1.0713,0.55144,0.069218,0.093715,0.086098,0.048246,0.35393,275.35,214.52,8.76,19.2,102.81,40.07,27.3916,-1,2002,0.4200149633138267,1.0713,0.55144,0.069218,0.093715,0.086098,0.048246,0.35393,275.35,214.52,8.76,19.2,102.81,40.07,0.07431925,244.935,13.98,71.44,0.8113699999999999,5.244642883452904,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,25
2905,三商行       ,200212,7279,9.97,0.927356224998125,0.81654,0.2505,0.021714,0.054692,0.016612,0.016776,1.5187,135.64,69.01,5.05,8.96,-47.59,-84.73,-5.3159,-1,2002,-0.11766788761557757,0.81654,0.2505,0.021714,0.054692,0.016612,0.016776,1.5187,135.64,69.01,5.05,8.96,-47.59,-84.73,0.0274485,102.32499999999999,7.005000000000001,-66.16,0.53352,4.860515737988351,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,26
2006,東鋼         ,200212,7231,5.93,0.343287890241345,0.38432,0.22677,0.013314,0.031442,0.046513,0.01855,1.3615,90.47,47.9,7.12,8.14,97.55,184.77,34.9073,1,2002,0.032093954472620256,0.38432,0.22677,0.013314,0.031442,0.046513,0.01855,1.3615,90.47,47.9,7.12,8.14,97.55,184.77,0.027454749999999997,69.185,7.630000000000001,141.16,0.305545,4.31325986919671,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,27
1304,台聚         ,200212,7482,5.78,0.501282913203215,0.49571,0.76253,0.00091426,0.0017296,0.029928,0.0029328,0.89182,109.7,76.64,7.65,11.15,16.56,95.85,38.2353,1,2002,0.06030255544806933,0.49571,0.76253,0.00091426,0.0017296,0.029928,0.0029328,0.89182,109.7,76.64,7.65,11.15,16.56,95.85,0.008876165,93.17,9.4,56.205,0.62912,4.240324321814192,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,28
1409,新纖         ,200212,7289,5.2,0.390004914445285,0.57778,0.41734,0.020864,0.047945,0.036452,0.034928,1.298,95.39,49.23,5.62,8.95,501.93,260.74,45.3846,1,2002,0.019943238398622234,0.57778,0.41734,0.020864,0.047945,0.036452,0.034928,1.298,95.39,49.23,5.62,8.95,501.93,260.74,0.03504725,72.31,7.285,381.33500000000004,0.49756,3.7185830473558177,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,29
2610,華航         ,200212,37757,15.0,0.745847484342721,0.81037,0.48031,0.019055,0.066672,0.066834,0.039518,2.499,55.71,29.54,0.0,15.2,58.99,74.75,9.1333,-1,2002,0.20066889363653656,0.81037,0.48031,0.019055,0.066672,0.066834,0.039518,2.499,55.71,29.54,0.0,15.2,58.99,74.75,0.04801975,42.625,7.6,66.87,0.64534,2.312082237834666,2001,2002,573.3602943543564,5.541281535033165,0.03256054665162941,30
1434,福懋         ,200312,22701,8.84,0.800820286951535,0.66717,0.58427,0.039524,0.074882,0.048686,0.066284,0.89459,166.84,88.98,3.75,7.78,-4.31,-8.82,21.4932,1,2003,-1.0022676873319372,0.66717,0.58427,0.039524,0.074882,0.048686,0.066284,0.89459,166.84,88.98,3.75,7.78,-4.31,-8.82,0.057344000000000006,127.91,5.765000000000001,-6.5649999999999995,0.62572,49.055599213677425,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,1
6505,台塑化       ,200312,395920,29.5,0.353141812938956,1.6545,0.97779,0.057699,0.13546,0.091506,0.080056,1.3477,104.11,55.19,7.38,10.35,97.51,65.67,24.5763,1,2003,0.4492157690084396,1.6545,0.97779,0.057699,0.13546,0.091506,0.080056,1.3477,104.11,55.19,7.38,10.35,97.51,65.67,0.09118025,79.65,8.865,81.59,1.3161450000000001,45.06282677047188,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,2
1522,堤維西       ,200312,9176,31.32,0.722348514327498,1.5036,0.92444,0.055533,0.13983,0.11233,0.086561,1.5179,106.15,73.09,7.26,3.33,-26.07,-23.92,-24.8404,-1,2003,-1.309364603234306,1.5036,0.92444,0.055533,0.13983,0.11233,0.086561,1.5179,106.15,73.09,7.26,3.33,-26.07,-23.92,0.0985635,89.62,5.295,-24.995,1.21402,43.607542624756725,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,3
2385,群光         ,200312,20466,26.23,0.0258574710831396,1.5466,0.3166,0.13571,0.32772,0.081729,0.072793,1.4149,123.06,72.13,6.55,7.12,80.63,80.72,-39.4586,-1,2003,0.32495044196047523,1.5466,0.3166,0.13571,0.32772,0.081729,0.072793,1.4149,123.06,72.13,6.55,7.12,80.63,80.72,0.154488,97.595,6.835,80.675,0.9316,40.87577652303601,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,4
1440,南紡         ,200312,15084,8.5,0.987974701230832,0.68604,0.92492,0.029814,0.048746,0.046777,0.065861,0.635,215.87,47.01,2.14,12.52,27.75,20.39,13.6471,1,2003,0.4168709947586564,0.68604,0.92492,0.029814,0.048746,0.046777,0.065861,0.635,215.87,47.01,2.14,12.52,27.75,20.39,0.047799499999999995,131.44,7.33,24.07,0.80548,40.77766959488533,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,5
1314,中石化       ,200312,9041,5.05,0.134338341728708,0.5778,0.47108,0.0058101,0.018893,0.0032197,0.015409,2.2518,128.67,79.83,11.05,7.6,20.94,115.72,37.4257,1,2003,0.04363981987867421,0.5778,0.47108,0.0058101,0.018893,0.0032197,0.015409,2.2518,128.67,79.83,11.05,7.6,20.94,115.72,0.01083295,104.25,9.325,68.33,0.52444,40.68693470563197,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,6
6282,康舒         ,200312,14030,21.17,0.882837605583053,1.2669,0.76842,0.13432,0.21323,0.13602,0.12931,0.58754,185.67,155.06,6.03,4.06,57.2,83.21,-4.9126,-1,2003,0.254416533416458,1.2669,0.76842,0.13432,0.21323,0.13602,0.12931,0.58754,185.67,155.06,6.03,4.06,57.2,83.21,0.15322000000000002,170.365,5.045,70.205,1.01766,40.11679392699336,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,7
3009,D 奇美電     ,200312,114962,21.22,0.0838735082828999,0.91073,0.86648,0.048907,0.091576,0.1008,0.086578,0.87245,172.4,136.71,6.98,5.65,38.51,56.52,39.114,1,2003,0.3754423146595485,0.91073,0.86648,0.048907,0.091576,0.1008,0.086578,0.87245,172.4,136.71,6.98,5.65,38.51,56.52,0.08196525,154.555,6.315,47.515,0.8886050000000001,39.396303085160795,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,8
6176,瑞儀         ,200312,11612,26.48,0.407318423056813,1.1419,0.54587,0.10275,0.20375,0.12346,0.097408,0.98294,186.38,138.25,6.94,3.5,-2.38,-1.86,40.4456,1,2003,-14.236566793853115,1.1419,0.54587,0.10275,0.20375,0.12346,0.097408,0.98294,186.38,138.25,6.94,3.5,-2.38,-1.86,0.13184200000000001,162.315,5.220000000000001,-2.12,0.843885,38.61814912121714,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,9
2371,大同         ,200312,36104,8.6,0.98477623697061,0.79777,0.35655,0.0012255,0.0028976,-0.0063253,0.0013508,1.3645,100.66,64.54,7.91,4.78,45.41,102.81,45.9302,1,2003,0.0836494496289325,0.79777,0.35655,0.0012255,0.0028976,-0.0063253,0.0013508,1.3645,100.66,64.54,7.91,4.78,45.41,102.81,-0.0002128499999999999,82.6,6.345000000000001,74.11,0.57716,37.90680272422729,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,10
2402,毅嘉         ,200312,11683,34.33,0.122814993899526,1.6286,1.6247,0.089437,0.16328,0.22076,0.16285,0.82559,207.07,167.18,4.79,3.7,83.32,90.47,-6.6997,-1,2003,0.3794628011554902,1.6286,1.6247,0.089437,0.16328,0.22076,0.16285,0.82559,207.07,167.18,4.79,3.7,83.32,90.47,0.15908175000000002,187.125,4.245,86.895,1.6266500000000002,37.46529511745412,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,11
1717,長興         ,200312,11965,9.13,0.673225986452258,0.56289,0.2949,0.037689,0.082695,0.053612,0.043978,1.1941,138.0,90.17,5.31,3.94,-20.63,-17.05,11.391,1,2003,-0.5354839023744224,0.56289,0.2949,0.037689,0.082695,0.053612,0.043978,1.1941,138.0,90.17,5.31,3.94,-20.63,-17.05,0.0544935,114.08500000000001,4.625,-18.84,0.428895,36.95968634744496,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,12
5387,茂德         ,200312,45463,9.3,0.0461915563315478,0.8716,1.3901,0.0049138,0.0082427,0.033734,0.013156,0.67745,147.38,106.75,6.17,3.26,154.4,116.14,20.8602,1,2003,0.08007576993218728,0.8716,1.3901,0.0049138,0.0082427,0.033734,0.013156,0.67745,147.38,106.75,6.17,3.26,154.4,116.14,0.015011625,127.065,4.715,135.27,1.13085,36.61918009555482,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,13
1313,聯成         ,200312,11163,10.06,0.283384381628936,0.74684,0.76677,0.028553,0.043813,0.035648,0.046765,0.53444,272.41,171.16,5.8,7.21,-36.47,-20.54,-8.2505,-1,2003,-0.48977607058306094,0.74684,0.76677,0.028553,0.043813,0.035648,0.046765,0.53444,272.41,171.16,5.8,7.21,-36.47,-20.54,0.03869475,221.78500000000003,6.505,-28.505,0.756805,36.19240848065543,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,14
1216,統一         ,200312,47361,8.95,0.0547917899197324,0.71772,0.48721,0.024342,0.061263,0.0040143,0.047371,1.5167,81.1,51.09,8.71,9.83,-45.46,167.22,24.1341,1,2003,0.05352230562419384,0.71772,0.48721,0.024342,0.061263,0.0040143,0.047371,1.5167,81.1,51.09,8.71,9.83,-45.46,167.22,0.034247575,66.095,9.27,60.879999999999995,0.602465,35.71217654018455,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,15
1907,永豐餘       ,200312,18888,8.95,0.849085479954455,0.65954,0.46182,0.062956,0.12525,0.031492,0.087949,0.98953,132.73,104.3,6.88,4.35,-40.36,235.04,37.9888,1,2003,0.03807862475289898,0.65954,0.46182,0.062956,0.12525,0.031492,0.087949,0.98953,132.73,104.3,6.88,4.35,-40.36,235.04,0.07691175,118.51499999999999,5.615,97.34,0.5606800000000001,35.246103482155036,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,16
